,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
22,3.8959625959396362,0.5220205479180198,0.02234013080596924,0.001492894043988674,0.1,"(25,)",480,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 480}",0.7803030303030303,0.7954545454545454,0.7604562737642585,0.7824427480916031,0.767175572519084,0.767175572519084,0.767175572519084,0.7557251908396947,0.8091603053435115,0.7557251908396947,0.7740952380952381,0.016726410531582452,53,0.929690808979246,0.9648454044896231,0.9199830651989839,0.9085907744392722,0.909437156157427,0.9123994921709692,0.8844688954718578,0.8882776132035548,0.9250952179432924,0.9145154464663563,0.9157303874520583,0.021323810775294404
23,4.931126451492309,0.3931878828124836,0.029462552070617674,0.004124782050565988,0.1,"(25,)",670,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 670}",0.8181818181818182,0.8068181818181818,0.7642585551330798,0.7938931297709924,0.7900763358778626,0.7404580152671756,0.7595419847328244,0.7786259541984732,0.8091603053435115,0.7251908396946565,0.7786666666666666,0.02922536239490911,21,0.8941126641253706,0.8898771706903854,0.9098221845893311,0.8882776132035548,0.9331358442657639,0.928480744815912,0.8709267879813796,0.9102835378755819,0.9212865002115954,0.9369445619974609,0.9083147609756335,0.020875404474309456
24,6.699910235404968,0.667238728074017,0.04148800373077392,0.004849323349569887,0.1,"(25,)",860,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 860}",0.7727272727272727,0.8257575757575758,0.7718631178707225,0.7824427480916031,0.7480916030534351,0.7557251908396947,0.7748091603053435,0.7480916030534351,0.8015267175572519,0.7213740458015268,0.7702857142857142,0.02797848303208283,84,0.9123252858958069,0.8746293943244388,0.8721422523285352,0.9305966991112992,0.8861616589081676,0.9217096910706729,0.9195937367752857,0.9644519678374948,0.9310198899703767,0.9597968683876428,0.9172427444609722,0.030452175839132914
25,7.511251473426819,0.9163161467503433,0.042386865615844725,0.021746595273748025,0.1,"(25,)",990,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 990}",0.7840909090909091,0.8181818181818182,0.7718631178707225,0.7595419847328244,0.7633587786259542,0.7519083969465649,0.7633587786259542,0.7251908396946565,0.8053435114503816,0.7366412213740458,0.768,0.027172259178316362,94,0.961457009741635,0.904277848369335,0.9229466553767993,0.9356749894202285,0.965721540414727,0.9547185780787135,0.9415996614473128,0.9686838764282691,0.9576809140922556,0.9259415996614473,0.9438702673030723,0.02027318224265227
26,8.085420393943787,0.38004201568513984,0.03859689235687256,0.010102465098144444,0.1,"(25,)",1150,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 1150}",0.7765151515151515,0.821969696969697,0.7832699619771863,0.7786259541984732,0.7786259541984732,0.7862595419847328,0.7748091603053435,0.7290076335877863,0.7900763358778626,0.7366412213740458,0.7756190476190477,0.024990598528948544,39,0.9390088945362135,0.9529860228716646,0.9182895850973751,0.9509098603470165,0.9471011426153195,0.9703766398645789,0.9369445619974609,0.9212865002115954,0.913245873889124,0.9682606855691918,0.941840976699954,0.018903018701843136
27,0.4284542083740234,0.07495723510069413,0.005286788940429688,0.00045819615011431146,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 2}",0.5492424242424242,0.5833333333333334,0.5437262357414449,0.5381679389312977,0.5152671755725191,0.5381679389312977,0.5381679389312977,0.5763358778625954,0.5992366412213741,0.5610687022900763,0.5542857142857143,0.024147945665753998,173,0.542566709021601,0.576874205844981,0.5732430143945809,0.5526872619551417,0.5311045281421921,0.5907744392721117,0.5162928480744816,0.5988150655945832,0.5442234447735929,0.5780787134997885,0.5604660230573055,0.02567103168919087
28,0.9976319313049317,0.2070569544571998,0.006881856918334961,0.0006979058693562697,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 40}",0.7196969696969697,0.7840909090909091,0.7376425855513308,0.732824427480916,0.7061068702290076,0.7099236641221374,0.6641221374045801,0.6984732824427481,0.7519083969465649,0.6717557251908397,0.7177142857142857,0.034303279079062235,157,0.7746717492587887,0.806861499364676,0.825571549534293,0.762589928057554,0.8247989843419382,0.7939060516292848,0.7058823529411765,0.7723233178163351,0.7731696995344901,0.7829030892932712,0.7822678221771808,0.03299415435886936
29,1.6689361095428468,0.1251652897375719,0.007879209518432618,0.0009412877996211162,0.1,"(25, 25)",80,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 80}",0.7840909090909091,0.803030303030303,0.752851711026616,0.7557251908396947,0.7442748091603053,0.7480916030534351,0.7290076335877863,0.7480916030534351,0.7633587786259542,0.732824427480916,0.7561904761904762,0.02146424495961499,121,0.8343922066920796,0.818297331639136,0.8391193903471634,0.8506136267456623,0.8662716885315277,0.8446889547185781,0.8027930596699111,0.8751586965721541,0.8518831993228946,0.8501904358865848,0.8433408590125693,0.02020395504385361
30,2.52813835144043,0.2783763135832116,0.010172486305236816,0.00124472125516032,0.1,"(25, 25)",170,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 170}",0.7424242424242424,0.821969696969697,0.7300380228136882,0.7862595419847328,0.7137404580152672,0.7480916030534351,0.7900763358778626,0.7175572519083969,0.7709923664122137,0.7175572519083969,0.7539047619047619,0.03505111415391217,130,0.7958492164337145,0.8801355357899195,0.9098221845893311,0.8776978417266187,0.7943292424883622,0.8197206940330088,0.9115531104528142,0.8561151079136691,0.8620397799407533,0.8501904358865848,0.8557453149254777,0.0398038663667676
31,3.617348313331604,0.20710396518593585,0.016755342483520508,0.0009770149422928414,0.1,"(25, 25)",480,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 480}",0.7727272727272727,0.8257575757575758,0.7642585551330798,0.767175572519084,0.7595419847328244,0.7862595419847328,0.7786259541984732,0.7519083969465649,0.7786259541984732,0.7480916030534351,0.7733333333333333,0.02095552172755293,63,0.9237611181702668,0.9589157136806438,0.8784928027095682,0.9648751586965721,0.9517562420651714,0.9339822259839188,0.9259415996614473,0.9310198899703767,0.9424460431654677,0.928480744815912,0.9339671538919345,0.022914716274014882
32,4.708708930015564,0.15375567758588374,0.02184164524078369,0.0014422621478730054,0.1,"(25, 25)",670,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 670}",0.7916666666666666,0.8257575757575758,0.7946768060836502,0.7900763358778626,0.7633587786259542,0.7748091603053435,0.7786259541984732,0.767175572519084,0.7824427480916031,0.7213740458015268,0.7790476190476191,0.025409528843078635,19,0.9470563320626854,0.9741634900465904,0.9572396274343776,0.9293271265340669,0.9183241641980533,0.8967414303851037,0.9462547608971646,0.931443080829454,0.9344054168429962,0.9128226830300465,0.9347778112260539,0.021397973785685254
33,5.9755771398544315,0.2759937084437481,0.0262300968170166,0.0015481220031467854,0.1,"(25, 25)",860,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 860}",0.7992424242424242,0.8106060606060606,0.7604562737642585,0.732824427480916,0.7824427480916031,0.7938931297709924,0.7824427480916031,0.7786259541984732,0.7900763358778626,0.732824427480916,0.7763809523809524,0.02513276238675058,33,0.9398559932232105,0.9686573485811097,0.9487722269263336,0.9707998307236564,0.9445619974608549,0.9623360135421075,0.9576809140922556,0.9204401184934405,0.9289039356749894,0.9661447312738045,0.9508153109991764,0.016427778333583623
34,6.958392310142517,0.2962417815368279,0.030219554901123047,0.0014829492606611093,0.1,"(25, 25)",990,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 990}",0.7575757575757576,0.803030303030303,0.7870722433460076,0.7480916030534351,0.7557251908396947,0.7977099236641222,0.767175572519084,0.767175572519084,0.7862595419847328,0.7137404580152672,0.7683809523809524,0.025310089527672993,93,0.9309614570097416,0.9335027530707327,0.9284504657070279,0.9758781210325856,0.9559881506559458,0.9538721963605586,0.9445619974608549,0.9344054168429962,0.9606432501057978,0.9471011426153195,0.9465364950861559,0.014470739733395866
35,8.13783905506134,0.29595153757487486,0.0348069429397583,0.003167984386848632,0.1,"(25, 25)",1150,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 1150}",0.7234848484848485,0.8333333333333334,0.779467680608365,0.7557251908396947,0.7938931297709924,0.7748091603053435,0.7290076335877863,0.7786259541984732,0.8129770992366412,0.7175572519083969,0.7699047619047619,0.036655132026472186,87,0.9360440491317239,0.9174078780177891,0.9534292972057579,0.9602200592467203,0.9204401184934405,0.9441388066017774,0.9703766398645789,0.942869234024545,0.9521794329242488,0.8925095217943293,0.938961503730491,0.021997366073787057
36,0.8159185171127319,0.17570679567723121,0.005584716796875,0.0009140400117676892,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 2}",0.5909090909090909,0.6098484848484849,0.5817490494296578,0.5801526717557252,0.5419847328244275,0.5534351145038168,0.5916030534351145,0.5801526717557252,0.6335877862595419,0.5610687022900763,0.5824761904761905,0.02542150932611936,163,0.579415501905972,0.5717916137229987,0.5910245554614734,0.5865425306813373,0.5882352941176471,0.5958527295810411,0.5835801946677952,0.6081252644942869,0.5848497672450275,0.5916208209902666,0.5881038272867847,0.009256812254328279
37,1.7504162311553955,0.33604488365581536,0.0072808504104614254,0.00045709605321937643,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 40}",0.7878787878787878,0.7840909090909091,0.7338403041825095,0.7519083969465649,0.7633587786259542,0.7290076335877863,0.7404580152671756,0.7366412213740458,0.7557251908396947,0.7290076335877863,0.7512380952380953,0.02054574812495972,135,0.928843710292249,0.8449809402795425,0.8302286198137172,0.8874312314853999,0.8806601777401608,0.886584849767245,0.8501904358865848,0.8908167583580194,0.8040626322471435,0.8840457046127803,0.8687845060482843,0.03423279571143047
38,1.9399120807647705,0.2468085469890405,0.0075795650482177734,0.0006619258512131349,0.1,"(100, 25, 100)",80,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 80}",0.7878787878787878,0.7954545454545454,0.752851711026616,0.7862595419847328,0.7404580152671756,0.7480916030534351,0.7404580152671756,0.7442748091603053,0.7824427480916031,0.7519083969465649,0.7630476190476191,0.021002814955417847,108,0.9250317662007624,0.8369335027530708,0.7895850973751058,0.9225560727888278,0.8696572154041473,0.8705035971223022,0.9043588658484977,0.8747355057130766,0.8878544223444773,0.8730427422767668,0.8754258787827036,0.038193652277281095
39,2.9199915647506716,0.20900896919309,0.009873700141906739,0.000698270939066541,0.1,"(100, 25, 100)",170,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 170}",0.7954545454545454,0.8409090909090909,0.7718631178707225,0.7633587786259542,0.7709923664122137,0.7442748091603053,0.7977099236641222,0.7213740458015268,0.7900763358778626,0.7557251908396947,0.7752380952380953,0.031424718129525304,46,0.9161372299872935,0.9203727234222787,0.947502116850127,0.9085907744392722,0.9297503173931443,0.8705035971223022,0.837917900973339,0.845535336436733,0.8692340245450698,0.9669911129919594,0.9012535134161519,0.04123112638904672
40,4.046736860275269,0.2663545648219989,0.019049525260925293,0.0032909603433176155,0.1,"(100, 25, 100)",480,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 480}",0.7840909090909091,0.803030303030303,0.7566539923954373,0.7557251908396947,0.7595419847328244,0.7633587786259542,0.7595419847328244,0.7061068702290076,0.8206106870229007,0.7099236641221374,0.7619047619047619,0.033939928812860023,109,0.9690808979246082,0.9161372299872935,0.9191363251481796,0.9005501481168007,0.9009733389758782,0.92382564536606,0.9068980110029623,0.9471011426153195,0.9454083791790098,0.931443080829454,0.9260554199145566,0.02120266580567331
41,5.224029517173767,0.32315400281822065,0.0239363431930542,0.0013380962288175125,0.1,"(100, 25, 100)",670,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 670}",0.7689393939393939,0.8446969696969697,0.7908745247148289,0.767175572519084,0.7633587786259542,0.8015267175572519,0.7709923664122137,0.767175572519084,0.8282442748091603,0.732824427480916,0.7836190476190477,0.03164291053075754,4,0.9330792037272342,0.9351969504447268,0.9022015241320914,0.8692340245450698,0.9475243334743969,0.9746085484553534,0.9801100296233601,0.9001269572577232,0.9741853575962759,0.9272111722386797,0.9343478101494911,0.03460242229797062
42,6.483861756324768,0.34300469770377745,0.030918025970458986,0.00295929666150172,0.1,"(100, 25, 100)",860,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 860}",0.7689393939393939,0.8068181818181818,0.8098859315589354,0.767175572519084,0.7519083969465649,0.7786259541984732,0.7709923664122137,0.7213740458015268,0.8053435114503816,0.7290076335877863,0.7710476190476191,0.02939596798392025,81,0.9737399407030919,0.9072426937738246,0.9618966977138018,0.9526026237833263,0.9136690647482014,0.9686838764282691,0.9174777824798984,0.9119763013118917,0.9521794329242488,0.9191705459162082,0.9378638959782762,0.024889661377924293
43,7.730427598953247,0.3666150688704984,0.034209585189819335,0.00573127444774772,0.1,"(100, 25, 100)",990,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 990}",0.7727272727272727,0.821969696969697,0.7946768060836502,0.7595419847328244,0.7480916030534351,0.767175572519084,0.7824427480916031,0.7748091603053435,0.8053435114503816,0.7557251908396947,0.7782857142857142,0.022071027371613882,23,0.9275730622617535,0.9419737399407031,0.9779847586790855,0.9716462124418113,0.942869234024545,0.917054591620821,0.9136690647482014,0.9597968683876428,0.973338975878121,0.9564113415150233,0.9482317849497708,0.02219415263492456
44,9.094181370735168,0.37593817698340204,0.03640286922454834,0.002196617849120452,0.1,"(100, 25, 100)",1150,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 1150}",0.7613636363636364,0.821969696969697,0.7870722433460076,0.7977099236641222,0.7442748091603053,0.7709923664122137,0.7824427480916031,0.7519083969465649,0.8129770992366412,0.7137404580152672,0.7744761904761904,0.03129642898773069,50,0.9720457433290979,0.9407030919102075,0.9758679085520745,0.924672027084215,0.9763013118916631,0.9678374947101143,0.9195937367752857,0.928480744815912,0.9678374947101143,0.9750317393144308,0.9548371293093115,0.0223415366675104
45,0.6674153804779053,0.14565316084252833,0.005785465240478516,0.0007467049212379729,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 2}",0.5833333333333334,0.6174242424242424,0.5513307984790875,0.5458015267175572,0.5458015267175572,0.5343511450381679,0.6068702290076335,0.5725190839694656,0.6030534351145038,0.5419847328244275,0.5702857142857143,0.029091887958490107,169,0.5942397289284201,0.589157136806438,0.550381033022862,0.5789250952179433,0.5840033855268726,0.5886584849767245,0.577655522640711,0.6009310198899703,0.5844265763859501,0.5785019043588658,0.5826879887754758,0.01284230632519437
46,1.5049759149551392,0.3933769898753537,0.007280087471008301,0.0007785846155561,0.01,"(50, 50)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 40}",0.7689393939393939,0.8068181818181818,0.7756653992395437,0.7480916030534351,0.7290076335877863,0.7290076335877863,0.7633587786259542,0.7366412213740458,0.7442748091603053,0.6946564885496184,0.7497142857142857,0.02931891791546863,137,0.8784413384159254,0.8877594239728929,0.8687552921253175,0.8328396106644097,0.8662716885315277,0.8011002962336013,0.8789674143038511,0.8539991536182818,0.781633516716039,0.8116800677105375,0.8461447802292383,0.035193384355880694
47,2.1530424833297728,0.4402425227088772,0.008278107643127442,0.0007792867080078269,0.01,"(50, 50)",80,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 80}",0.7765151515151515,0.8295454545454546,0.7490494296577946,0.7519083969465649,0.7213740458015268,0.7442748091603053,0.7900763358778626,0.7290076335877863,0.7824427480916031,0.7251908396946565,0.76,0.03260918557482801,114,0.9301143583227446,0.8492164337145277,0.8789161727349704,0.8624629707998307,0.9052052475666525,0.8637325433770631,0.931443080829454,0.9107067287346593,0.9039356749894202,0.81125687685146,0.8846990087920782,0.03651678247584225
48,2.8736966609954835,0.37078758351187263,0.010671377182006836,0.0007793693373364281,0.01,"(50, 50)",170,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 170}",0.7727272727272727,0.8181818181818182,0.7452471482889734,0.7824427480916031,0.7137404580152672,0.7824427480916031,0.7709923664122137,0.732824427480916,0.8015267175572519,0.7175572519083969,0.7638095238095238,0.033404286545558666,104,0.8801355357899195,0.8831003811944091,0.9280270956816258,0.9204401184934405,0.8679644519678374,0.8891239949217097,0.9462547608971646,0.9293271265340669,0.9377909437156158,0.8870080406263224,0.9069172449822112,0.02673223021921038
49,3.957947850227356,0.31707364474163313,0.018051886558532716,0.0009408607383967427,0.01,"(50, 50)",480,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 480}",0.7689393939393939,0.8257575757575758,0.8022813688212928,0.8053435114503816,0.7748091603053435,0.767175572519084,0.7519083969465649,0.7786259541984732,0.8015267175572519,0.7480916030534351,0.7824761904761904,0.024010841542184216,7,0.951715374841169,0.9097839898348158,0.90770533446232,0.8929327126534067,0.9572577232331781,0.9648751586965721,0.9454083791790098,0.9407532797291579,0.9136690647482014,0.9707998307236564,0.9354900848101486,0.0258718131158984
50,5.114236640930176,0.32468794395631495,0.023537206649780273,0.0021013569053744967,0.01,"(50, 50)",670,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 670}",0.7954545454545454,0.803030303030303,0.7946768060836502,0.767175572519084,0.7595419847328244,0.7748091603053435,0.767175572519084,0.767175572519084,0.8129770992366412,0.7748091603053435,0.7817142857142857,0.01734779674069942,11,0.939432443879712,0.9123252858958069,0.9555461473327689,0.9602200592467203,0.977147693609818,0.9331358442657639,0.980956411341515,0.9305966991112992,0.9597968683876428,0.9399068980110029,0.9489064351082049,0.020514243071959693
51,6.561254239082336,0.8530127956816139,0.031316828727722165,0.006419699312207959,0.01,"(50, 50)",860,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 860}",0.7878787878787878,0.8106060606060606,0.7756653992395437,0.7557251908396947,0.7786259541984732,0.7748091603053435,0.7557251908396947,0.7251908396946565,0.8091603053435115,0.7480916030534351,0.7721904761904762,0.025459280650678907,73,0.9610334603981364,0.9584921643371452,0.9047417442845047,0.9339822259839188,0.9335590351248413,0.9373677528565383,0.9784172661870504,0.9047820567075752,0.9564113415150233,0.9652983495556496,0.9434085396950384,0.023709674428423328
52,7.192267394065857,0.509230478503667,0.030717682838439942,0.0019851125776061645,0.01,"(50, 50)",990,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 990}",0.7954545454545454,0.7992424242424242,0.7870722433460076,0.7595419847328244,0.8015267175572519,0.7557251908396947,0.7977099236641222,0.7595419847328244,0.816793893129771,0.7480916030534351,0.7820952380952381,0.022771464136779704,9,0.963151207115629,0.974587039390089,0.9568162574089755,0.9686838764282691,0.935251798561151,0.950486669487939,0.9157850190435887,0.9335590351248413,0.9259415996614473,0.9479475243334744,0.9472210026555403,0.01826891600389024
53,8.097646021842957,0.31806852084964427,0.0348071813583374,0.0009410629062010589,0.01,"(50, 50)",1150,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 1150}",0.7916666666666666,0.8143939393939394,0.7718631178707225,0.7748091603053435,0.816793893129771,0.7862595419847328,0.7709923664122137,0.7290076335877863,0.8053435114503816,0.732824427480916,0.7794285714285715,0.028888563770799146,18,0.9466327827191868,0.9652689538331216,0.9623200677392041,0.9487939060516293,0.9403300888700804,0.901819720694033,0.9090139652983495,0.9606432501057978,0.969530258146424,0.9746085484553534,0.9478961541913179,0.02355514405008897
54,0.3642256736755371,0.02040909003743904,0.004787087440490723,0.0005981922838591881,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",0.5568181818181818,0.5871212121212122,0.5285171102661597,0.5648854961832062,0.5305343511450382,0.5916030534351145,0.6183206106870229,0.5610687022900763,0.5992366412213741,0.5381679389312977,0.5676190476190476,0.029082671891407355,170,0.5747564591274884,0.5612028801355358,0.5719729043183742,0.5746931866271688,0.5763859500634786,0.5751163774862463,0.5831570038087177,0.5924672027084215,0.5734236140499365,0.5907744392721117,0.5773950017597479,0.008759047591113234
55,0.8837369441986084,0.10196447967132173,0.007080864906311035,0.0006980454569843449,0.01,"(50,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 40}",0.7537878787878788,0.7765151515151515,0.7300380228136882,0.7442748091603053,0.6755725190839694,0.7099236641221374,0.7519083969465649,0.7022900763358778,0.732824427480916,0.7290076335877863,0.7306666666666667,0.02749080663420457,150,0.7780601440067768,0.7534942820838628,0.7675698560541914,0.7951756242065171,0.777824798984342,0.7617435463393991,0.8006771053745239,0.7981379602200592,0.789250952179433,0.8201438848920863,0.7842078154341192,0.019250289770827222
56,1.450920081138611,0.22933583818710554,0.00708155632019043,0.000537379830715669,0.01,"(50,)",80,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 80}",0.7462121212121212,0.7954545454545454,0.7490494296577946,0.7404580152671756,0.7290076335877863,0.7061068702290076,0.7938931297709924,0.7137404580152672,0.732824427480916,0.7366412213740458,0.7443809523809524,0.028176082573773444,145,0.747141041931385,0.8712409995764506,0.8293818797629128,0.8666948793906052,0.8599238256453661,0.7532797291578502,0.8806601777401608,0.8633093525179856,0.8019466779517562,0.8336859923825646,0.8307264556057037,0.04600654642319425
57,2.5627465724945067,0.27010123103714156,0.010173201560974121,0.0010741791598590465,0.01,"(50,)",170,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 170}",0.7613636363636364,0.8106060606060606,0.7642585551330798,0.7824427480916031,0.7213740458015268,0.7862595419847328,0.7748091603053435,0.7595419847328244,0.8206106870229007,0.7366412213740458,0.7718095238095238,0.028829573608958093,75,0.8106734434561627,0.8631935620499788,0.9149026248941575,0.8887008040626323,0.8438425730004232,0.9052052475666525,0.9373677528565383,0.9073212018620398,0.8836225137537029,0.9111299195937368,0.8865959643096024,0.03593024246206295
58,3.369390034675598,0.19009239578920523,0.017054367065429687,0.0008283694575633714,0.01,"(50,)",480,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 480}",0.7613636363636364,0.803030303030303,0.7832699619771863,0.7748091603053435,0.7709923664122137,0.7633587786259542,0.7519083969465649,0.7709923664122137,0.816793893129771,0.7595419847328244,0.7756190476190477,0.019295989755790135,39,0.9059720457433291,0.8593816179584922,0.9542760372565622,0.9399068980110029,0.913245873889124,0.9191705459162082,0.9399068980110029,0.9255184088023699,0.9280575539568345,0.8920863309352518,0.9177522210480177,0.02590196651293927
59,4.5118348598480225,0.19843832042121393,0.02253999710083008,0.0007979101993761216,0.01,"(50,)",670,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 670}",0.7651515151515151,0.7992424242424242,0.7756653992395437,0.7786259541984732,0.7480916030534351,0.7633587786259542,0.7709923664122137,0.7709923664122137,0.7977099236641222,0.7290076335877863,0.7699047619047619,0.019896186596635952,87,0.9080897924608217,0.9521389241846675,0.9466553767993227,0.9559881506559458,0.9487939060516293,0.9289039356749894,0.9369445619974609,0.8937790943715616,0.90562843842573,0.9530258146424038,0.9329947995264533,0.02161490418287586
60,5.836792063713074,0.32218916247436385,0.026629161834716798,0.00045713221936347884,0.01,"(50,)",860,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 860}",0.7840909090909091,0.8257575757575758,0.7680608365019012,0.7709923664122137,0.7480916030534351,0.7519083969465649,0.7595419847328244,0.7709923664122137,0.8320610687022901,0.7213740458015268,0.7733333333333333,0.03215604232096579,63,0.9360440491317239,0.9013130029648454,0.9606265876375952,0.9593736775285654,0.8679644519678374,0.9179009733389759,0.9631823952602624,0.932289462547609,0.9272111722386797,0.969530258146424,0.9335436030762517,0.030341772249198356
61,6.92388505935669,0.4377845635729364,0.030918192863464356,0.0024022738981871196,0.01,"(50,)",990,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 990}",0.7727272727272727,0.8143939393939394,0.8060836501901141,0.7786259541984732,0.7862595419847328,0.7557251908396947,0.7404580152671756,0.7519083969465649,0.8053435114503816,0.7404580152671756,0.7752380952380953,0.026223680803804002,46,0.9224904701397713,0.8784413384159254,0.9487722269263336,0.8925095217943293,0.9750317393144308,0.969530258146424,0.9530258146424038,0.8912399492170969,0.9187473550571308,0.9263647905205248,0.927615346417437,0.0319039506228514
62,8.19129545688629,0.42855231063246363,0.03430852890014648,0.0017387813104859646,0.01,"(50,)",1150,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 1150}",0.7689393939393939,0.8068181818181818,0.7756653992395437,0.7442748091603053,0.7595419847328244,0.7366412213740458,0.7633587786259542,0.7099236641221374,0.7824427480916031,0.7442748091603053,0.7592380952380953,0.025651838902182998,118,0.9665396018636171,0.9720457433290979,0.9394580863674852,0.954295387219636,0.9373677528565383,0.8806601777401608,0.9411764705882353,0.9572577232331781,0.9458315700380872,0.9369445619974609,0.9431577075233497,0.023889160651425115
63,0.3096718072891235,0.01573287038081242,0.004787182807922364,0.00039916209757793786,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",0.5795454545454546,0.5681818181818182,0.532319391634981,0.5343511450381679,0.5229007633587787,0.5458015267175572,0.5801526717557252,0.5648854961832062,0.49236641221374045,0.5381679389312977,0.5459047619047619,0.02633344861996152,176,0.5684032189750106,0.5595086827615418,0.5550381033022862,0.5649597968683876,0.5628438425730005,0.5768091409225561,0.5687685146000846,0.5713076597545493,0.4989420228523064,0.5759627592044012,0.5602543741814123,0.021442246511689078
64,0.6961384296417237,0.11988607850494687,0.006782364845275879,0.00039920854229564086,0.01,"(25,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 40}",0.7803030303030303,0.7045454545454546,0.7376425855513308,0.6793893129770993,0.6717557251908397,0.6755725190839694,0.7290076335877863,0.7022900763358778,0.7251908396946565,0.6793893129770993,0.7085714285714285,0.03302935938614939,158,0.793731469716222,0.7196103346039814,0.743861134631668,0.7067287346593314,0.7482014388489209,0.7024968260685569,0.7528565382987727,0.7841726618705036,0.732120186203978,0.7553956834532374,0.7439175008355172,0.02856678393730684
