,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
74,8.804493761062622,5.24574174715408,0.012493085861206055,0.0007300920111181434,0.01,"(25, 25)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 4}",0.26601844926452256,0.037693459810284574,0.3525737131434283,0.26245930378161786,0.24623871614844534,0.23295,0.1045381812217155,135,0.2758146225530052,0.0376391146680005,0.35135641955244407,0.26707065658774287,0.25868098925805644,0.23811236052384982,0.10554321500721525
75,15.439144706726074,3.7495933839042297,0.01347036361694336,0.001136166535968605,0.01,"(25, 25)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 5}",0.38718524058838194,0.38991512730903644,0.44577711144427784,0.4154770848985725,0.4425777331995988,0.41615,0.024922085838757012,109,0.39314528738507726,0.39758659497311494,0.4318039754969371,0.4113825201474355,0.4495378466150387,0.4166912449235207,0.021236177588934643
76,15.520737409591675,4.408206669919427,0.013664579391479493,0.000873464243739013,0.01,"(25, 25)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 8}",0.5617053103964099,0.5951073389915127,0.6199400299850075,0.5487102429251189,0.5303410230692076,0.5712,0.0322767570489905,77,0.5813371693038965,0.6042265849693635,0.6136392049006125,0.5471356281626788,0.5259805146140395,0.5744638203901181,0.033362364609337336
77,13.12797737121582,2.7150131298821956,0.01346902847290039,0.0009565594114847786,0.01,"(25, 25)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 10}",0.5694340563450511,0.5566650024962556,0.6394302848575713,0.6163285750062609,0.6313941825476429,0.6026,0.03343083453538411,67,0.5830883732566139,0.5609603601350507,0.6269533691711464,0.617667270569126,0.6391456407694229,0.605563002780272,0.02907355963934757
78,33.2931067943573,12.427964796929855,0.0165924072265625,0.004186440855664999,0.01,"(25, 25)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 12}",0.6594365494889055,0.6625062406390414,0.6474262868565717,0.6634109691960932,0.6173520561685055,0.65005,0.0172903368776605,59,0.6791544186628307,0.6725021883206203,0.6382672834104263,0.6749547073155494,0.6245316012990257,0.6578820398016905,0.022157297839650415
79,21.07710394859314,3.231324110603731,0.013860321044921875,0.00039429965913622225,0.01,"(25, 25)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 15}",0.6906008476689105,0.7276585122316526,0.7123938030984508,0.7002253944402704,0.7091273821464393,0.708,0.012421922952906641,43,0.711489148789793,0.7358384394147806,0.6960870108763595,0.7030049353407885,0.7094678990756932,0.7111774866994829,0.01345879242879441
80,48.28387804031372,23.260720431753317,0.020691061019897462,0.005500729632982858,0.01,"(25, 25)",16,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 16}",0.7207678883071553,0.7296555167249126,0.697151424287856,0.6393688955672426,0.7560180541624875,0.7086,0.03936974595364717,42,0.7398211270248296,0.7462798549456046,0.6892736592074009,0.6468420066221028,0.751873594803897,0.7148180485207669,0.04064817537390141
81,10.00380210876465,3.627323499637741,0.022447824478149414,0.0010692484306777752,0.01,"(100, 25, 100)",1,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 1}",0.059336823734729496,0.06090863704443335,0.0647176411794103,0.05910343100425745,0.05391173520561685,0.0596,0.0034783138112237984,163,0.05841516042279067,0.06114793047392772,0.06119514939367421,0.06290997688511277,0.06382712965276043,0.06149906936565316,0.0018513068339630098
82,9.081677150726318,1.297777330689948,0.024204063415527343,0.0018933646496626978,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 2}",0.15706806282722513,0.1567648527209186,0.1466766616691654,0.1485098923115452,0.1441825476429288,0.15065,0.005307016700177158,142,0.16217399462130214,0.15849693635113168,0.14551818977372172,0.15162116573998877,0.15432175868098927,0.15442640903342672,0.0057241765712853455
83,23.633443069458007,9.56179355000325,0.023813724517822266,0.0009952851705995382,0.01,"(100, 25, 100)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 4}",0.41037147843430566,0.3761857214178732,0.4165417291354323,0.4129727022289006,0.29513540621865597,0.3823,0.045857909483088495,115,0.415973481768716,0.379517318994623,0.4133641705213152,0.41694258761791714,0.3061453909567824,0.38638858997187076,0.04247983025809557
