,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
21,6.380300712585449,1.3966632679955744,0.008978986740112304,0.0007308326276364329,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 5}",0.47594116180503615,0.510234648027958,0.5024987506246876,0.49837215126471324,0.504012036108325,0.4982,0.01178189194425015,120,0.5062855713302896,0.5140052519694885,0.5066258282285285,0.5024051977259949,0.5108043967024731,0.5080252491913549,0.004001348039843931
22,6.054761123657227,1.2336081240950987,0.009174489974975586,0.000995556265920618,0.1,"(25,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 8}",0.6429818000498628,0.654018971542686,0.6639180409795102,0.6586526421237165,0.6762788365095286,0.65915,0.010990958794767023,100,0.6707736568891113,0.6638739527322746,0.6811476434554319,0.664771662397701,0.678178865850612,0.6717491562650262,0.006947353124844438
23,6.910273218154908,1.3714989463994844,0.008394002914428711,0.0007810597163561215,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 10}",0.7267514335577163,0.752621068397404,0.7726136931534233,0.7345354370147759,0.7632898696088265,0.74995,0.017177367555748908,88,0.7551441616111076,0.7556583718894585,0.7750343792974121,0.7523583432248392,0.76923557332001,0.7614861658685654,0.008956659531789033
24,7.91961555480957,1.8368616435857932,0.008399677276611329,0.0004831698807459728,0.1,"(25,)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 12}",0.7873348292196459,0.7870693959061408,0.7641179410294853,0.7753568745304282,0.7858575727181545,0.77995,0.009078342582134016,77,0.8039902432922634,0.8054895585844691,0.7804100512564071,0.7887174361216968,0.7892205845615788,0.793565574763283,0.009657186867695334
25,7.05400013923645,1.5741515702698785,0.008573150634765625,0.0003825486125635615,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 15}",0.7918224881575667,0.8012980529206191,0.808095952023988,0.8071625344352618,0.8259779338014042,0.80685,0.011169139483125352,66,0.8196885358684095,0.800925347005127,0.8256657082135267,0.8180171175110889,0.8308768423682238,0.8190347101932753,0.010135267605288913
26,7.53528938293457,0.7663142674507862,0.00840620994567871,0.0004791917222390581,0.1,"(25,)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 16}",0.8172525554724508,0.8339990014977534,0.844327836081959,0.8317054845980466,0.8422768304914744,0.8339,0.009606994677323425,58,0.8437675902182751,0.8460047517819183,0.8497937242155269,0.844193165490098,0.8494254309268049,0.8466369325265246,0.0025434556100001646
27,1.021285104751587,0.0929761202115651,0.008789920806884765,0.0010863220960318555,0.1,"(25, 25)",1,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 1}",0.06980802792321117,0.07114328507239141,0.07546226886556721,0.07913849236163285,0.08149448345035105,0.0754,0.004483079126962041,180,0.07592719994996561,0.07077654120295111,0.07957244655581948,0.08102705066533392,0.08062702972770422,0.07758605362035487,0.003851103948366695
28,2.7234244346618652,0.8114881998001663,0.008984947204589843,0.00040178324416211594,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 2}",0.1513338319621042,0.1435346979530704,0.1576711644177911,0.1562734785875282,0.14844533600802406,0.15145,0.005171226290768729,147,0.1654887735318031,0.15755908465674628,0.1549568696087011,0.14643593427875304,0.1550711966025481,0.15590237173571034,0.006096590220762891
29,6.229415702819824,1.2820461333969628,0.009566926956176757,0.0009569785288477495,0.1,"(25, 25)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 4}",0.4255796559461481,0.4385921118322516,0.44677661169415295,0.44402704733283244,0.45135406218655966,0.44125,0.008869644173825937,129,0.4726374382387892,0.43922721020382643,0.4607450931366421,0.44580496032985567,0.45921808643517364,0.45552655766885747,0.011779820996492541
30,5.149374389648438,0.7552725383809176,0.009369802474975587,0.00047680152283072707,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 5}",0.5158314634754425,0.5389415876185721,0.5259870064967517,0.536939644377661,0.5275827482447342,0.52905,0.008329117982943255,116,0.5481893801988867,0.546955108165562,0.5345668208526065,0.5425126507153121,0.5331626280289783,0.5410773175922692,0.006200305095694336
